order_id,date,product_id,region,customer_segment,channel,quantity,revenue
ORD0132690,2026-07-17,P009,South,Budget,Mobile App,2,3578.08
ORD0132691,2026-07-17,P046,South,Regular,Mobile App,2,95858.59
ORD0132692,2026-07-17,P037,South,Regular,Online,1,14944.3
ORD0132693,2026-07-17,P043,South,Enterprise,Marketplace,1,3879.72
ORD0132694,2026-07-17,P018,South,Regular,Marketplace,1,39378.67
ORD0132695,2026-07-17,P022,South,Regular,Online,1,2348.33
ORD0132696,2026-07-17,P001,South,Regular,Online,1,1189.02
ORD0132697,2026-07-17,P018,South,Budget,Marketplace,2,81566.69
ORD0132698,2026-07-17,P029,South,Enterprise,Mobile App,2,3398.32
ORD0132699,2026-07-17,P017,South,Regular,Mobile App,1,26984.12
ORD0132700,2026-07-17,P048,South,Enterprise,Online,3,128768.41
ORD0132701,2026-07-17,P028,South,Budget,Online,1,1618.98
ORD0132702,2026-07-17,P002,South,Regular,Mobile App,1,69042.79
ORD0132703,2026-07-17,P020,South,Enterprise,Marketplace,4,58704.71
ORD0132704,2026-07-17,P042,South,Regular,Mobile App,4,87161.52
ORD0132705,2026-07-17,P027,South,Budget,Online,1,663.62
ORD0132706,2026-07-17,P043,South,Regular,Marketplace,1,3755.41
ORD0132707,2026-07-17,P019,South,Regular,Online,1,34705.79
ORD0132708,2026-07-17,P028,South,Budget,Online,1,1484.39
ORD0132709,2026-07-17,P039,South,Budget,Mobile App,3,12258.54
ORD0132710,2026-07-17,P017,South,Regular,Mobile App,1,27108.44
ORD0132711,2026-07-17,P005,South,Premium,Online,2,3369.09
ORD0132712,2026-07-17,P022,South,Premium,Marketplace,1,2359.46
ORD0132713,2026-07-17,P025,South,Regular,Marketplace,1,5370.91
ORD0132714,2026-07-17,P045,South,Budget,Mobile App,2,47459.73
ORD0132715,2026-07-17,P003,South,Enterprise,Mobile App,3,157154.0
ORD0132716,2026-07-17,P006,South,Budget,Marketplace,1,8975.3
ORD0132717,2026-07-17,P014,South,Regular,Online,1,21688.42
ORD0132718,2026-07-17,P024,South,Regular,Marketplace,1,29852.31
ORD0132719,2026-07-17,P041,South,Premium,Marketplace,1,1326.79
ORD0132720,2026-07-17,P050,South,Budget,Online,1,1829.81
ORD0132721,2026-07-17,P013,South,Regular,Marketplace,4,38957.02
ORD0132722,2026-07-17,P038,South,Regular,Store,2,720.91
ORD0132723,2026-07-17,P030,South,Budget,Online,2,2682.07
ORD0132724,2026-07-17,P014,South,Regular,Store,1,21246.88
ORD0132725,2026-07-17,P021,South,Regular,Online,1,27654.49
ORD0132726,2026-07-17,P047,South,Premium,Mobile App,1,2096.83
ORD0132727,2026-07-17,P009,South,Regular,Online,3,5053.9
ORD0132728,2026-07-17,P007,South,Budget,Store,2,9037.86
ORD0132729,2026-07-17,P023,South,Regular,Marketplace,1,3854.27
ORD0132730,2026-07-17,P011,South,Premium,Marketplace,2,298.9
ORD0132731,2026-07-17,P001,South,Budget,Online,4,4824.03
ORD0132732,2026-07-17,P041,South,Premium,Marketplace,1,1434.71
ORD0132733,2026-07-17,P041,South,Regular,Mobile App,2,2566.8
ORD0132734,2026-07-17,P046,South,Budget,Mobile App,1,49395.57
ORD0132735,2026-07-17,P031,South,Regular,Store,3,11055.93
ORD0132736,2026-07-17,P028,South,Regular,Marketplace,1,1524.18
ORD0132737,2026-07-17,P027,South,Regular,Marketplace,1,657.37
ORD0132738,2026-07-17,P007,South,Regular,Online,2,9932.29
ORD0132739,2026-07-17,P026,South,Budget,Mobile App,1,33064.09
ORD0132740,2026-07-17,P033,South,Premium,Marketplace,3,1980.49
ORD0132741,2026-07-17,P026,South,Regular,Store,1,34021.2
ORD0132742,2026-07-17,P018,South,Budget,Online,1,42749.84
ORD0132743,2026-07-17,P041,South,Enterprise,Online,3,4308.95
ORD0132744,2026-07-17,P013,South,Enterprise,Online,1,9799.48
ORD0132745,2026-07-17,P018,South,Regular,Mobile App,1,43462.79
ORD0132746,2026-07-17,P050,South,Budget,Marketplace,3,5322.69
ORD0132747,2026-07-17,P048,South,Premium,Marketplace,2,84103.6
ORD0132748,2026-07-17,P016,South,Regular,Marketplace,3,3849.81
ORD0132749,2026-07-17,P047,South,Budget,Mobile App,1,2048.24
ORD0132750,2026-07-17,P003,South,Regular,Online,1,58155.81
ORD0132751,2026-07-17,P046,South,Budget,Marketplace,1,52250.34
ORD0132752,2026-07-17,P013,South,Premium,Online,1,10236.58
ORD0132753,2026-07-17,P018,South,Regular,Online,1,40542.85
ORD0132754,2026-07-17,P007,South,Budget,Online,3,15132.4
ORD0132755,2026-07-17,P032,South,Regular,Marketplace,2,19391.36
ORD0132756,2026-07-17,P041,South,Budget,Mobile App,2,2841.84
ORD0132757,2026-07-17,P043,South,Budget,Marketplace,1,4034.24
ORD0132758,2026-07-17,P008,South,Regular,Online,4,145995.37
ORD0132759,2026-07-17,P016,South,Regular,Online,1,1281.37
ORD0132760,2026-07-17,P034,South,Regular,Online,1,10666.76
ORD0132761,2026-07-17,P039,South,Regular,Mobile App,1,4123.63
ORD0132762,2026-07-17,P046,South,Enterprise,Online,1,52826.43
ORD0132763,2026-07-17,P022,South,Regular,Marketplace,1,2333.32
ORD0132764,2026-07-17,P024,South,Budget,Marketplace,3,98456.5
ORD0132765,2026-07-17,P040,South,Regular,Marketplace,1,3775.15
ORD0132766,2026-07-17,P026,South,Regular,Store,2,68994.81
ORD0132767,2026-07-17,P039,South,Regular,Marketplace,1,4147.03
ORD0132768,2026-07-17,P018,South,Regular,Store,2,85683.25
ORD0132769,2026-07-17,P003,South,Regular,Online,1,52083.34
ORD0132770,2026-07-17,P045,South,Premium,Online,2,50309.39
ORD0132771,2026-07-17,P013,South,Premium,Store,1,10014.33
ORD0132772,2026-07-17,P049,South,Regular,Marketplace,2,8939.58
ORD0132773,2026-07-17,P041,South,Premium,Online,2,2667.89
ORD0132774,2026-07-17,P014,South,Budget,Store,1,22342.13
ORD0132775,2026-07-17,P040,South,Regular,Mobile App,2,6884.8
ORD0132776,2026-07-17,P032,South,Regular,Marketplace,1,9499.09
ORD0132777,2026-07-17,P023,South,Regular,Online,2,7488.33
ORD0132778,2026-07-17,P031,South,Regular,Marketplace,1,3803.38
ORD0132779,2026-07-17,P018,South,Enterprise,Mobile App,2,85610.05
ORD0132780,2026-07-17,P028,South,Enterprise,Online,1,1464.73
ORD0132781,2026-07-17,P045,South,Regular,Store,1,23337.84
ORD0132782,2026-07-17,P034,South,Regular,Online,1,11180.94
ORD0132783,2026-07-17,P017,South,Regular,Mobile App,1,27905.15
ORD0132784,2026-07-17,P009,South,Enterprise,Online,1,1713.24
ORD0132785,2026-07-17,P047,South,Regular,Store,1,2098.41
ORD0132786,2026-07-17,P046,South,Enterprise,Marketplace,1,51687.97
ORD0132787,2026-07-17,P011,South,Regular,Store,3,472.13
ORD0132788,2026-07-17,P003,South,Regular,Mobile App,2,110141.73
ORD0132789,2026-07-17,P048,South,Budget,Marketplace,1,38630.66
ORD0132790,2026-07-17,P017,South,Budget,Online,1,27607.28
ORD0132791,2026-07-17,P043,South,Regular,Store,1,3981.77
ORD0132792,2026-07-17,P024,South,Regular,Online,1,32776.4
ORD0132793,2026-07-17,P003,South,Premium,Mobile App,3,160996.98
ORD0132794,2026-07-17,P001,South,Regular,Mobile App,1,1204.56
ORD0132795,2026-07-17,P022,South,Budget,Online,2,4311.18
ORD0132796,2026-07-17,P004,South,Regular,Marketplace,1,1814.64
ORD0132797,2026-07-17,P035,South,Premium,Store,2,15729.17
ORD0132798,2026-07-17,P017,South,Enterprise,Mobile App,2,56170.14
ORD0132799,2026-07-17,P032,South,Regular,Marketplace,1,9223.07
ORD0132800,2026-07-17,P011,South,Regular,Store,1,160.21
ORD0132801,2026-07-17,P005,South,Budget,Mobile App,1,1665.96
ORD0132802,2026-07-17,P010,South,Enterprise,Store,1,53892.26
ORD0132803,2026-07-17,P043,South,Premium,Online,2,7282.71
ORD0132804,2026-07-17,P040,South,Regular,Store,2,6886.03
ORD0132805,2026-07-17,P037,South,Regular,Mobile App,1,13961.93
ORD0132806,2026-07-17,P010,South,Regular,Marketplace,1,51471.84
ORD0132807,2026-07-17,P024,South,Regular,Mobile App,1,32743.66
ORD0132808,2026-07-17,P022,South,Regular,Mobile App,2,4394.38
ORD0132809,2026-07-17,P048,South,Regular,Online,4,155402.74
ORD0132810,2026-07-17,P008,South,Regular,Online,2,73268.67
ORD0132811,2026-07-17,P021,South,Premium,Online,4,109731.94
ORD0132812,2026-07-17,P034,South,Budget,Marketplace,1,10510.29
ORD0132813,2026-07-17,P007,South,Regular,Mobile App,1,4523.73
ORD0132814,2026-07-17,P019,South,Regular,Marketplace,1,37111.92
ORD0132815,2026-07-17,P049,South,Regular,Online,1,4492.78
ORD0132816,2026-07-17,P003,South,Premium,Mobile App,1,57072.03
ORD0132817,2026-07-17,P024,South,Budget,Online,1,33048.64
ORD0132818,2026-07-17,P029,South,Budget,Mobile App,3,5186.76
ORD0132819,2026-07-17,P050,South,Regular,Store,2,3421.4
ORD0132820,2026-07-17,P003,South,Enterprise,Store,1,51662.32
ORD0132821,2026-07-17,P045,South,Regular,Marketplace,1,25702.9
ORD0132822,2026-07-17,P007,South,Regular,Marketplace,1,4813.93
ORD0132823,2026-07-17,P033,South,Budget,Marketplace,3,1859.09
ORD0132824,2026-07-17,P022,South,Regular,Marketplace,2,4703.86
ORD0132825,2026-07-17,P020,South,Enterprise,Online,1,14246.97
ORD0132826,2026-07-17,P036,South,Regular,Marketplace,2,126758.59
ORD0132827,2026-07-17,P038,South,Regular,Marketplace,1,389.28
ORD0132828,2026-07-17,P006,South,Regular,Marketplace,1,8441.69
ORD0132829,2026-07-17,P035,South,Premium,Mobile App,1,7164.81
ORD0132830,2026-07-17,P026,South,Budget,Online,4,135037.55
ORD0132831,2026-07-17,P036,South,Premium,Online,1,59007.72
ORD0132832,2026-07-17,P036,South,Regular,Marketplace,1,60794.92
ORD0132833,2026-07-17,P041,South,Regular,Online,1,1342.26
ORD0132834,2026-07-17,P035,South,Regular,Mobile App,1,7264.46
ORD0132835,2026-07-17,P033,South,Budget,Marketplace,1,665.55
ORD0132836,2026-07-17,P006,East,Premium,Online,1,9271.2
ORD0132837,2026-07-17,P047,East,Enterprise,Marketplace,1,2035.87
ORD0132838,2026-07-17,P016,East,Regular,Mobile App,1,1247.91
ORD0132839,2026-07-17,P018,East,Budget,Store,1,41430.15
ORD0132840,2026-07-17,P023,East,Enterprise,Online,2,7336.65
ORD0132841,2026-07-17,P043,East,Regular,Mobile App,1,3769.88
ORD0132842,2026-07-17,P029,East,Budget,Marketplace,1,1731.67
ORD0132843,2026-07-17,P003,East,Regular,Online,2,110746.91
ORD0132844,2026-07-17,P045,East,Budget,Mobile App,1,24500.92
ORD0132845,2026-07-17,P011,East,Regular,Mobile App,1,161.07
ORD0132846,2026-07-17,P027,East,Regular,Store,1,628.21
ORD0132847,2026-07-17,P002,East,Regular,Marketplace,2,142025.1
ORD0132848,2026-07-17,P003,East,Premium,Online,2,108443.57
ORD0132849,2026-07-17,P018,East,Regular,Mobile App,1,40000.78
ORD0132850,2026-07-17,P011,East,Enterprise,Store,3,442.69
ORD0132851,2026-07-17,P021,East,Regular,Online,1,26103.33
ORD0132852,2026-07-17,P002,East,Regular,Marketplace,2,145132.19
ORD0132853,2026-07-17,P036,East,Premium,Online,2,111968.01
ORD0132854,2026-07-17,P022,East,Budget,Mobile App,2,4657.11
ORD0132855,2026-07-17,P033,East,Regular,Online,1,629.33
ORD0132856,2026-07-17,P035,East,Enterprise,Mobile App,1,7638.61
ORD0132857,2026-07-17,P014,East,Budget,Marketplace,1,21090.79
ORD0132858,2026-07-17,P040,East,Premium,Online,2,6946.53
ORD0132859,2026-07-17,P017,East,Regular,Store,1,27948.66
ORD0132860,2026-07-17,P018,East,Regular,Mobile App,3,129839.87
ORD0132861,2026-07-17,P046,East,Premium,Online,1,52244.39
ORD0132862,2026-07-17,P045,East,Regular,Mobile App,1,24802.68
ORD0132863,2026-07-17,P038,East,Regular,Marketplace,4,1549.48
ORD0132864,2026-07-17,P027,East,Regular,Marketplace,1,624.74
ORD0132865,2026-07-17,P023,East,Regular,Mobile App,2,7359.83
ORD0132866,2026-07-17,P050,East,Regular,Mobile App,3,5165.79
ORD0132867,2026-07-17,P018,East,Regular,Online,1,42308.51
ORD0132868,2026-07-17,P034,East,Regular,Marketplace,4,41295.93
ORD0132869,2026-07-17,P008,East,Premium,Online,4,155341.81
ORD0132870,2026-07-17,P032,East,Budget,Online,1,8784.82
ORD0132871,2026-07-17,P010,East,Premium,Online,2,109730.95
ORD0132872,2026-07-17,P013,East,Regular,Marketplace,1,9595.06
ORD0132873,2026-07-17,P012,East,Regular,Marketplace,1,2641.47
ORD0132874,2026-07-17,P004,East,Regular,Online,1,1699.94
ORD0132875,2026-07-17,P007,East,Regular,Online,1,4639.43
ORD0132876,2026-07-17,P001,East,Regular,Online,1,1135.48
ORD0132877,2026-07-17,P006,East,Budget,Online,1,8548.62
ORD0132878,2026-07-17,P004,East,Regular,Mobile App,2,3554.26
ORD0132879,2026-07-17,P014,East,Premium,Marketplace,1,21977.31
ORD0132880,2026-07-17,P030,East,Regular,Mobile App,1,1273.33
ORD0132881,2026-07-17,P010,East,Budget,Marketplace,1,53356.3
ORD0132882,2026-07-17,P014,East,Premium,Online,3,65477.02
ORD0132883,2026-07-17,P014,East,Regular,Mobile App,1,21540.94
ORD0132884,2026-07-17,P010,East,Enterprise,Mobile App,1,50364.78
ORD0132885,2026-07-17,P028,East,Regular,Mobile App,1,1593.18
ORD0132886,2026-07-17,P044,East,Regular,Marketplace,1,6691.97
ORD0132887,2026-07-17,P028,East,Budget,Online,3,4364.68
ORD0132888,2026-07-17,P046,East,Regular,Marketplace,1,50122.0
ORD0132889,2026-07-17,P002,East,Enterprise,Mobile App,4,260633.69
ORD0132890,2026-07-17,P028,East,Budget,Marketplace,1,1534.08
ORD0132891,2026-07-17,P017,East,Budget,Online,2,51524.03
ORD0132892,2026-07-17,P026,East,Budget,Mobile App,1,34662.25
ORD0132893,2026-07-17,P023,East,Regular,Mobile App,1,4068.56
ORD0132894,2026-07-17,P005,East,Premium,Online,2,3337.16
ORD0132895,2026-07-17,P008,East,Regular,Online,1,39560.64
ORD0132896,2026-07-17,P014,East,Regular,Marketplace,2,41512.6
ORD0132897,2026-07-17,P041,East,Regular,Online,1,1294.44
ORD0132898,2026-07-17,P032,East,Regular,Marketplace,2,19771.47
ORD0132899,2026-07-17,P011,East,Budget,Marketplace,3,449.67
ORD0132900,2026-07-17,P002,East,Regular,Mobile App,1,71232.51
ORD0132901,2026-07-17,P048,East,Regular,Online,1,41672.12
ORD0132902,2026-07-17,P017,East,Premium,Online,1,26485.17
ORD0132903,2026-07-17,P028,East,Regular,Mobile App,1,1581.13
ORD0132904,2026-07-17,P050,East,Premium,Marketplace,4,7570.49
ORD0132905,2026-07-17,P032,East,Regular,Online,1,9615.79
ORD0132906,2026-07-17,P016,East,Regular,Online,4,4854.41
ORD0132907,2026-07-17,P038,East,Premium,Marketplace,1,380.94
ORD0132908,2026-07-17,P044,East,Premium,Online,1,6893.12
ORD0132909,2026-07-17,P035,East,Budget,Marketplace,1,7698.28
ORD0132910,2026-07-17,P016,East,Budget,Mobile App,1,1241.7
ORD0132911,2026-07-17,P036,East,Premium,Online,1,59896.09
ORD0132912,2026-07-17,P023,East,Enterprise,Marketplace,4,15242.03
ORD0132913,2026-07-17,P036,East,Regular,Mobile App,3,185835.86
ORD0132914,2026-07-17,P046,East,Enterprise,Online,1,51594.78
ORD0132915,2026-07-17,P049,East,Budget,Store,2,8786.4
ORD0132916,2026-07-17,P046,East,Budget,Store,2,99603.85
ORD0132917,2026-07-17,P032,East,Premium,Online,4,35530.56
ORD0132918,2026-07-17,P049,East,Regular,Marketplace,1,4540.41
ORD0132919,2026-07-17,P048,East,Regular,Online,2,82676.0
ORD0132920,2026-07-17,P006,East,Regular,Mobile App,1,8349.32
ORD0132921,2026-07-17,P050,East,Budget,Marketplace,3,5108.81
ORD0132922,2026-07-17,P013,East,Regular,Marketplace,1,9976.19
ORD0132923,2026-07-17,P038,East,Premium,Online,1,367.17
ORD0132924,2026-07-17,P042,East,Premium,Online,1,23170.88
ORD0132925,2026-07-17,P001,East,Premium,Marketplace,2,2202.26
ORD0132926,2026-07-17,P014,East,Regular,Online,2,45033.72
ORD0132927,2026-07-17,P041,East,Budget,Online,1,1343.24
ORD0132928,2026-07-17,P046,East,Regular,Online,1,50206.37
ORD0132929,2026-07-17,P035,East,Budget,Online,2,15528.93
ORD0132930,2026-07-17,P029,East,Regular,Store,1,1740.61
ORD0132931,2026-07-17,P043,East,Regular,Mobile App,1,3805.88
ORD0132932,2026-07-17,P046,East,Budget,Online,1,49539.98
ORD0132933,2026-07-17,P015,East,Regular,Online,2,5559.25
ORD0132934,2026-07-17,P001,East,Budget,Mobile App,2,2244.84
ORD0132935,2026-07-17,P044,East,Budget,Mobile App,1,7044.9
ORD0132936,2026-07-17,P050,East,Budget,Mobile App,2,3792.32
ORD0132937,2026-07-17,P023,East,Regular,Online,3,11138.97
ORD0132938,2026-07-17,P002,East,Regular,Online,1,65191.11
ORD0132939,2026-07-17,P021,East,Premium,Mobile App,2,53230.05
ORD0132940,2026-07-17,P007,East,Budget,Online,2,9274.04
ORD0132941,2026-07-17,P049,East,Premium,Mobile App,4,16659.85
ORD0132942,2026-07-17,P014,East,Regular,Mobile App,1,20827.66
ORD0132943,2026-07-17,P011,East,Regular,Mobile App,1,146.31
ORD0132944,2026-07-17,P035,East,Regular,Mobile App,2,15752.76
ORD0132945,2026-07-17,P017,East,Regular,Mobile App,4,113003.96
ORD0132946,2026-07-17,P023,East,Regular,Online,1,4085.69
ORD0132947,2026-07-17,P001,East,Premium,Mobile App,2,2359.25
ORD0132948,2026-07-17,P035,East,Premium,Store,2,14872.31
ORD0132949,2026-07-17,P020,East,Budget,Online,2,27874.72
ORD0132950,2026-07-17,P011,East,Regular,Mobile App,3,480.33
ORD0132951,2026-07-17,P019,East,Budget,Mobile App,1,35951.15
ORD0132952,2026-07-17,P020,East,Regular,Online,1,13934.2
ORD0132953,2026-07-17,P032,East,Premium,Online,2,18906.37
ORD0132954,2026-07-17,P023,East,Regular,Mobile App,1,4152.16
ORD0132955,2026-07-17,P016,East,Budget,Marketplace,3,3880.79
ORD0132956,2026-07-17,P003,East,Regular,Mobile App,1,57684.87
ORD0132957,2026-07-17,P018,East,Premium,Online,1,42622.75
ORD0132958,2026-07-17,P028,East,Regular,Marketplace,1,1474.15
ORD0132959,2026-07-17,P008,East,Budget,Store,2,74565.43
ORD0132960,2026-07-17,P035,East,Regular,Marketplace,3,22069.49
ORD0132961,2026-07-17,P019,East,Enterprise,Marketplace,1,34907.25
ORD0132962,2026-07-17,P031,West,Premium,Online,1,3820.8
ORD0132963,2026-07-17,P003,West,Premium,Marketplace,4,205846.25
ORD0132964,2026-07-17,P023,West,Regular,Store,1,3911.91
ORD0132965,2026-07-17,P019,West,Regular,Marketplace,1,37172.9
ORD0132966,2026-07-17,P043,West,Premium,Online,2,7595.29
ORD0132967,2026-07-17,P024,West,Budget,Mobile App,1,29617.13
ORD0132968,2026-07-17,P022,West,Regular,Store,1,2256.17
ORD0132969,2026-07-17,P022,West,Regular,Mobile App,3,6934.23
ORD0132970,2026-07-17,P024,West,Regular,Store,1,33043.06
ORD0132971,2026-07-17,P040,West,Premium,Online,3,11317.64
ORD0132972,2026-07-17,P003,West,Regular,Online,2,105200.45
ORD0132973,2026-07-17,P043,West,Enterprise,Mobile App,1,4038.87
ORD0132974,2026-07-17,P007,West,Enterprise,Store,2,9185.41
ORD0132975,2026-07-17,P040,West,Regular,Online,2,7369.65
ORD0132976,2026-07-17,P007,West,Regular,Online,1,4945.89
ORD0132977,2026-07-17,P028,West,Regular,Mobile App,3,4407.88
ORD0132978,2026-07-17,P016,West,Budget,Marketplace,1,1211.74
ORD0132979,2026-07-17,P001,West,Regular,Store,1,1119.57
ORD0132980,2026-07-17,P035,West,Budget,Marketplace,1,7025.89
ORD0132981,2026-07-17,P003,West,Regular,Online,2,114971.52
ORD0132982,2026-07-17,P004,West,Regular,Online,1,1739.36
ORD0132983,2026-07-17,P007,West,Regular,Marketplace,1,4991.82
ORD0132984,2026-07-17,P001,West,Budget,Online,2,2348.31
ORD0132985,2026-07-17,P008,West,Regular,Online,1,40002.01
ORD0132986,2026-07-17,P045,West,Regular,Store,3,73892.25
ORD0132987,2026-07-17,P004,West,Budget,Marketplace,2,3631.08
ORD0132988,2026-07-17,P050,West,Budget,Marketplace,3,5699.05
ORD0132989,2026-07-17,P002,West,Regular,Online,2,136837.02
ORD0132990,2026-07-17,P012,West,Regular,Online,3,8712.81
ORD0132991,2026-07-17,P029,West,Regular,Online,1,1726.64
ORD0132992,2026-07-17,P045,West,Regular,Store,1,25401.99
ORD0132993,2026-07-17,P026,West,Premium,Marketplace,1,33813.65
ORD0132994,2026-07-17,P016,West,Budget,Marketplace,3,3902.96
ORD0132995,2026-07-17,P019,West,Budget,Marketplace,1,35563.58
ORD0132996,2026-07-17,P016,West,Regular,Marketplace,1,1325.01
ORD0132997,2026-07-17,P011,West,Regular,Marketplace,2,293.84
ORD0132998,2026-07-17,P001,West,Enterprise,Mobile App,1,1073.13
ORD0132999,2026-07-17,P011,West,Regular,Online,1,152.91
ORD0133000,2026-07-17,P002,West,Budget,Mobile App,2,141793.84
ORD0133001,2026-07-17,P007,West,Premium,Online,2,9649.07
ORD0133002,2026-07-17,P010,West,Budget,Online,2,103435.9
ORD0133003,2026-07-17,P004,West,Regular,Mobile App,2,3312.49
ORD0133004,2026-07-17,P035,West,Premium,Mobile App,2,15776.54
ORD0133005,2026-07-17,P024,West,Regular,Marketplace,1,32853.38
ORD0133006,2026-07-17,P032,West,Budget,Online,1,9763.28
ORD0133007,2026-07-17,P008,West,Budget,Mobile App,1,35554.48
ORD0133008,2026-07-17,P038,West,Premium,Online,1,357.26
ORD0133009,2026-07-17,P045,West,Regular,Store,1,24400.26
ORD0133010,2026-07-17,P040,West,Regular,Marketplace,1,3800.78
ORD0133011,2026-07-17,P049,West,Premium,Online,1,4674.11
ORD0133012,2026-07-17,P026,West,Regular,Online,1,33844.72
ORD0133013,2026-07-17,P020,West,Regular,Online,1,14166.36
ORD0133014,2026-07-17,P021,West,Enterprise,Online,4,113933.94
ORD0133015,2026-07-17,P010,West,Regular,Marketplace,1,50611.25
ORD0133016,2026-07-17,P011,West,Regular,Store,1,162.24
ORD0133017,2026-07-17,P035,West,Regular,Store,2,15623.79
ORD0133018,2026-07-17,P045,West,Premium,Marketplace,1,25192.98
ORD0133019,2026-07-17,P022,West,Regular,Mobile App,2,4275.23
ORD0133020,2026-07-17,P023,West,Regular,Marketplace,1,3956.45
ORD0133021,2026-07-17,P006,West,Regular,Marketplace,1,8566.62
ORD0133022,2026-07-17,P007,West,Regular,Online,2,10068.96
ORD0133023,2026-07-17,P034,West,Enterprise,Mobile App,1,10298.63
ORD0133024,2026-07-17,P045,West,Regular,Online,1,24444.78
ORD0133025,2026-07-17,P036,West,Regular,Online,1,61948.25
ORD0133026,2026-07-17,P009,West,Regular,Mobile App,1,1735.68
ORD0133027,2026-07-17,P029,West,Regular,Online,1,1648.15
ORD0133028,2026-07-17,P029,West,Regular,Mobile App,1,1839.33
ORD0133029,2026-07-17,P010,West,Budget,Marketplace,2,103785.87
ORD0133030,2026-07-17,P009,West,Budget,Marketplace,1,1762.36
ORD0133031,2026-07-17,P033,West,Regular,Mobile App,1,613.68
ORD0133032,2026-07-17,P031,West,Regular,Mobile App,1,3537.55
ORD0133033,2026-07-17,P006,West,Budget,Mobile App,1,8965.5
ORD0133034,2026-07-17,P033,West,Enterprise,Store,1,658.54
ORD0133035,2026-07-17,P011,West,Regular,Store,2,315.34
ORD0133036,2026-07-17,P026,West,Budget,Marketplace,2,70433.15
ORD0133037,2026-07-17,P023,West,Premium,Mobile App,1,3688.44
ORD0133038,2026-07-17,P011,West,Enterprise,Online,2,311.81
ORD0133039,2026-07-17,P047,West,Premium,Marketplace,3,6353.79
ORD0133040,2026-07-17,P043,West,Regular,Online,1,3996.93
ORD0133041,2026-07-17,P001,West,Regular,Marketplace,2,2259.06
ORD0133042,2026-07-17,P003,West,Enterprise,Mobile App,1,53639.59
ORD0133043,2026-07-17,P024,West,Budget,Marketplace,3,90973.28
ORD0133044,2026-07-17,P014,West,Regular,Online,1,21225.23
ORD0133045,2026-07-17,P044,West,Budget,Online,1,7235.48
ORD0133046,2026-07-17,P023,West,Regular,Online,1,4149.8
ORD0133047,2026-07-17,P024,West,Regular,Online,1,29459.44
ORD0133048,2026-07-17,P011,West,Regular,Online,1,144.36
ORD0133049,2026-07-17,P041,West,Enterprise,Mobile App,1,1297.5
ORD0133050,2026-07-17,P031,West,Enterprise,Online,2,7563.89
ORD0133051,2026-07-17,P044,West,Budget,Marketplace,2,14835.01
ORD0133052,2026-07-17,P042,West,Budget,Online,1,21945.05
ORD0133053,2026-07-17,P004,West,Regular,Marketplace,2,3719.26
ORD0133054,2026-07-17,P028,West,Regular,Marketplace,1,1577.56
ORD0133055,2026-07-17,P035,West,Regular,Marketplace,2,14603.62
ORD0133056,2026-07-17,P017,West,Budget,Online,1,28700.52
ORD0133057,2026-07-17,P036,West,Regular,Mobile App,3,182951.05
ORD0133058,2026-07-17,P028,West,Regular,Online,2,3064.69
ORD0133059,2026-07-17,P002,West,Premium,Online,1,72482.54
ORD0133060,2026-07-17,P005,West,Premium,Online,2,3052.57
ORD0133061,2026-07-17,P008,West,Budget,Online,1,39772.85
ORD0133062,2026-07-17,P009,West,Premium,Mobile App,1,1872.11
ORD0133063,2026-07-17,P016,West,Regular,Online,1,1233.99
ORD0133064,2026-07-17,P009,West,Regular,Online,1,1766.73
ORD0133065,2026-07-17,P006,West,Budget,Mobile App,1,9056.25
ORD0133066,2026-07-17,P026,West,Budget,Store,1,32430.51
ORD0133067,2026-07-17,P020,West,Regular,Marketplace,1,13897.42
ORD0133068,2026-07-17,P049,West,Budget,Mobile App,1,4444.74
ORD0133069,2026-07-17,P045,West,Budget,Mobile App,3,68883.68
ORD0133070,2026-07-17,P011,West,Premium,Marketplace,2,293.69
ORD0133071,2026-07-17,P045,West,Regular,Mobile App,1,24121.22
ORD0133072,2026-07-17,P017,West,Budget,Online,2,55107.7
ORD0133073,2026-07-17,P010,West,Regular,Mobile App,4,222208.82
ORD0133074,2026-07-17,P003,West,Regular,Store,1,52088.75
ORD0133075,2026-07-17,P020,West,Regular,Marketplace,2,30310.78
ORD0133076,2026-07-17,P018,West,Regular,Marketplace,1,43558.32
ORD0133077,2026-07-17,P015,West,Regular,Marketplace,1,2873.47
ORD0133078,2026-07-17,P048,West,Regular,Marketplace,2,81172.93
ORD0133079,2026-07-17,P044,West,Regular,Online,4,27583.17
ORD0133080,2026-07-17,P009,West,Regular,Marketplace,1,1873.62
ORD0133081,2026-07-17,P047,West,Premium,Mobile App,3,5731.2
ORD0133082,2026-07-17,P006,West,Regular,Store,3,26543.61
ORD0133083,2026-07-17,P042,West,Regular,Marketplace,2,46261.98
ORD0133084,2026-07-17,P029,West,Premium,Online,3,5220.2
ORD0133085,2026-07-17,P014,West,Budget,Mobile App,1,22280.32
ORD0133086,2026-07-17,P046,West,Regular,Online,3,158059.91
ORD0133087,2026-07-17,P005,Central,Regular,Online,1,1633.46
ORD0133088,2026-07-17,P049,Central,Regular,Mobile App,1,4150.34
ORD0133089,2026-07-17,P030,Central,Regular,Online,1,1210.21
ORD0133090,2026-07-17,P016,Central,Regular,Online,1,1249.5
ORD0133091,2026-07-17,P003,Central,Budget,Mobile App,2,108594.25
