date,campaign_id,channel,spend,impressions,clicks,conversions
2026-06-23,CAM005,Affiliate,22311.98,95877,3582,183
2026-06-23,CAM006,Paid Search,67152.04,235244,12407,978
2026-06-23,CAM007,Display,32888.15,162694,4118,142
2026-06-23,CAM008,Paid Search,48215.8,154043,8752,601
2026-06-23,CAM009,Affiliate,25647.54,93116,2987,178
2026-06-23,CAM010,Email,21090.51,131772,10976,988
2026-06-23,CAM011,Affiliate,25219.15,102483,3432,206
2026-06-23,CAM012,Email,18107.32,141451,11260,1121
2026-06-23,CAM013,Affiliate,23077.81,94710,3057,182
2026-06-23,CAM014,Paid Social,79973.74,321230,13035,523
2026-06-23,CAM015,Paid Search,60907.17,227894,11612,792
2026-06-23,CAM016,Paid Search,49674.05,161012,9700,670
2026-06-23,CAM017,Paid Social,102733.36,444202,17574,736
2026-06-23,CAM018,Email,19193.15,128098,10234,1041
2026-06-23,CAM019,Paid Search,59453.28,180782,9678,662
2026-06-23,CAM020,Paid Social,79005.46,331031,13316,465
2026-06-23,CAM021,Paid Search,56389.6,207381,11276,890
2026-06-23,CAM022,Display,29566.49,147121,3661,116
2026-06-23,CAM023,Email,17248.99,111225,8102,796
2026-06-23,CAM024,Display,30679.33,144147,3328,122
2026-06-23,CAM025,Email,18852.46,139416,11894,1164
2026-06-23,CAM026,Paid Social,107625.2,525671,23457,814
2026-06-23,CAM027,Email,16740.08,121355,10131,935
2026-06-23,CAM028,Email,19177.7,126817,9708,1041
2026-06-23,CAM029,Paid Social,70607.79,362522,16511,673
2026-06-23,CAM030,Email,16885.49,132352,11539,1144
2026-06-23,CAM031,Paid Search,56298.67,221595,11446,859
2026-06-23,CAM032,Affiliate,24406.07,85803,2935,148
2026-06-23,CAM033,Paid Social,93390.4,443745,18331,662
2026-06-23,CAM034,Affiliate,27852.86,124265,3990,236
2026-06-23,CAM035,Paid Social,74461.37,300082,12541,459
2026-06-23,CAM036,Paid Social,78616.9,387629,17926,626
2026-06-23,CAM037,Display,39564.3,173469,4668,178
2026-06-23,CAM038,Display,42387.39,201092,4823,155
2026-06-23,CAM039,Email,18071.34,136791,10024,992
2026-06-23,CAM040,Affiliate,23086.77,102328,3530,182
2026-06-23,CAM041,Paid Social,77443.29,344403,15178,568
2026-06-23,CAM042,Email,15936.37,126470,11092,1205
2026-06-23,CAM043,Paid Search,49713.72,155847,8042,581
2026-06-23,CAM044,Paid Social,65879.04,262106,11198,436
2026-06-24,CAM001,Affiliate,22474.45,90110,3424,201
2026-06-24,CAM002,Email,21613.69,147455,12370,1131
2026-06-24,CAM003,Paid Search,48556.77,154052,9134,694
2026-06-24,CAM004,Display,39198.47,186059,4458,157
2026-06-24,CAM005,Affiliate,21939.44,89076,3111,185
2026-06-24,CAM006,Paid Search,53745.87,175797,9729,779
2026-06-24,CAM007,Display,31962.16,172847,4384,147
2026-06-24,CAM008,Paid Search,51162.88,191564,11360,782
2026-06-24,CAM009,Affiliate,22131.3,76696,2869,152
2026-06-24,CAM010,Email,17339.6,136737,10353,1034
2026-06-24,CAM011,Affiliate,26686.38,93332,3313,179
2026-06-24,CAM012,Email,17685.17,124257,9328,931
2026-06-24,CAM013,Affiliate,23468.52,88488,3172,184
2026-06-24,CAM014,Paid Social,115479.23,539956,24901,933
2026-06-24,CAM015,Paid Search,65444.61,198737,10812,849
2026-06-24,CAM016,Paid Search,60113.57,236196,12191,929
2026-06-24,CAM017,Paid Social,93410.49,460907,19664,742
2026-06-24,CAM018,Email,20615.98,125994,9731,921
2026-06-24,CAM019,Paid Search,55626.39,171114,9508,734
2026-06-24,CAM020,Paid Social,91056.53,419458,17661,655
2026-06-24,CAM021,Paid Search,60793.63,222362,12718,964
2026-06-24,CAM022,Display,31153.2,142583,3217,116
2026-06-24,CAM023,Email,19356.83,122670,10662,1161
2026-06-24,CAM024,Display,38622.47,179206,4879,171
2026-06-24,CAM025,Email,16999.67,105613,8845,956
2026-06-24,CAM026,Paid Social,91227.4,406273,17924,732
2026-06-24,CAM027,Email,18985.24,142798,10377,1129
2026-06-24,CAM028,Email,19271.4,128459,9587,878
2026-06-24,CAM029,Paid Social,71101.11,349574,15935,640
2026-06-24,CAM030,Email,16392.15,103513,8050,882
2026-06-24,CAM031,Paid Search,55870.24,169964,9754,701
2026-06-24,CAM032,Affiliate,27485.63,103551,3312,166
2026-06-24,CAM033,Paid Social,68200.44,302556,11880,421
2026-06-24,CAM034,Affiliate,26232.97,93775,3227,181
2026-06-24,CAM035,Paid Social,81180.66,295915,12334,490
2026-06-24,CAM036,Paid Social,75593.85,355554,16750,656
2026-06-24,CAM037,Display,41098.85,202344,5399,207
2026-06-24,CAM038,Display,33242.61,180771,4789,179
2026-06-24,CAM039,Email,17230.82,133093,11645,1268
2026-06-24,CAM040,Affiliate,26749.91,91978,3065,180
2026-06-24,CAM041,Paid Social,80458.48,370148,14382,604
2026-06-24,CAM042,Email,17037.86,133739,11064,1098
2026-06-24,CAM043,Paid Search,52666.01,204848,10786,837
2026-06-24,CAM044,Paid Social,108800.07,416106,16579,604
2026-06-25,CAM001,Affiliate,20342.36,79878,2929,146
2026-06-25,CAM002,Email,18605.61,140902,10770,1046
2026-06-25,CAM003,Paid Search,56737.63,199389,10334,841
2026-06-25,CAM004,Display,37387.42,163398,4298,157
2026-06-25,CAM005,Affiliate,29973.38,133056,4676,255
2026-06-25,CAM006,Paid Search,51176.59,192344,11192,771
2026-06-25,CAM007,Display,35984.38,190530,4568,157
2026-06-25,CAM008,Paid Search,45690.14,177597,9480,697
2026-06-25,CAM009,Affiliate,21869.21,75601,2462,131
2026-06-25,CAM010,Email,15877.74,122565,9508,962
2026-06-25,CAM011,Affiliate,25195.54,85819,2869,145
2026-06-25,CAM012,Email,20675.89,132932,11281,1101
2026-06-25,CAM013,Affiliate,24482.42,102636,3483,199
2026-06-25,CAM014,Paid Social,68400.89,312504,11971,720
2026-06-25,CAM015,Paid Search,56797.19,189590,9528,652
2026-06-25,CAM016,Paid Search,60896.95,235955,13764,999
2026-06-25,CAM017,Paid Social,62407.33,315852,13348,747
2026-06-25,CAM018,Email,18467.89,111042,8347,863
2026-06-25,CAM019,Paid Search,51309.62,178431,10185,738
2026-06-25,CAM020,Paid Social,65501.56,261266,10950,689
2026-06-25,CAM021,Paid Search,49337.95,160580,8526,624
2026-06-25,CAM022,Display,38929.44,207424,4865,180
2026-06-25,CAM023,Email,18980.6,135840,10890,1171
2026-06-25,CAM024,Display,35025.54,175589,4674,175
2026-06-25,CAM025,Email,14982.14,98924,8255,773
2026-06-25,CAM026,Paid Social,63889.12,248787,10862,599
2026-06-25,CAM027,Email,16852.56,123579,10500,1118
2026-06-25,CAM028,Email,18459.65,148503,11937,1207
2026-06-25,CAM029,Paid Social,55285.71,223888,8537,475
2026-06-25,CAM030,Email,14939.08,115624,9525,903
2026-06-25,CAM031,Paid Search,63160.27,249010,12886,1045
2026-06-25,CAM032,Affiliate,25967.43,113723,3889,221
2026-06-25,CAM033,Paid Social,73744.0,356581,16234,945
2026-06-25,CAM034,Affiliate,25244.66,102076,3341,170
2026-06-25,CAM035,Paid Social,79111.42,363472,14688,818
2026-06-25,CAM036,Paid Social,65977.45,315447,14016,814
2026-06-25,CAM037,Display,42148.13,217781,5243,195
2026-06-25,CAM038,Display,28701.81,157079,3787,125
2026-06-25,CAM039,Email,18818.29,115023,10083,997
2026-06-25,CAM040,Affiliate,25550.34,97049,3176,163
2026-06-25,CAM041,Paid Social,57264.84,234958,10629,590
2026-06-25,CAM042,Email,16927.52,103118,8181,744
2026-06-25,CAM043,Paid Search,59062.97,196766,11827,921
2026-06-25,CAM044,Paid Social,83003.84,361388,14871,910
2026-06-26,CAM001,Affiliate,24145.04,85447,2896,160
2026-06-26,CAM002,Email,18840.25,149810,12981,1183
2026-06-26,CAM003,Paid Search,48450.29,173410,8934,645
2026-06-26,CAM004,Display,36987.72,208240,4899,182
2026-06-26,CAM005,Affiliate,28318.99,108473,3781,214
2026-06-26,CAM006,Paid Search,50178.62,175860,9694,692
2026-06-26,CAM007,Display,27804.95,146502,3835,136
2026-06-26,CAM008,Paid Search,50853.41,190066,9954,795
2026-06-26,CAM009,Affiliate,25062.73,87910,3248,173
2026-06-26,CAM010,Email,18681.03,139526,10096,1095
2026-06-26,CAM011,Affiliate,21320.25,79533,2508,137
2026-06-26,CAM012,Email,16796.63,105895,9317,962
2026-06-26,CAM013,Affiliate,28428.53,125608,4361,222
2026-06-26,CAM014,Paid Social,58077.55,298596,13294,796
2026-06-26,CAM015,Paid Search,46984.59,172292,10255,730
2026-06-26,CAM016,Paid Search,58465.93,195114,10805,751
2026-06-26,CAM017,Paid Social,61648.29,276892,12071,745
2026-06-26,CAM018,Email,16266.4,97748,7071,644
2026-06-26,CAM019,Paid Search,58739.91,206451,11137,765
2026-06-26,CAM020,Paid Social,78007.15,329977,15028,912
2026-06-26,CAM021,Paid Search,51682.17,179632,10349,788
2026-06-26,CAM022,Display,36854.89,167847,4593,163
2026-06-26,CAM023,Email,15779.24,124143,9760,888
2026-06-26,CAM024,Display,40995.73,208678,5441,193
2026-06-26,CAM025,Email,18772.0,112049,9316,973
2026-06-26,CAM026,Paid Social,53227.37,249824,11268,721
2026-06-26,CAM027,Email,18900.46,127156,9280,880
2026-06-26,CAM028,Email,19757.27,150993,12554,1316
2026-06-26,CAM029,Paid Social,70300.82,293011,11885,653
2026-06-26,CAM030,Email,18005.81,126111,10401,947
2026-06-26,CAM031,Paid Search,48334.26,146647,7827,610
2026-06-26,CAM032,Affiliate,24822.95,110824,3935,219
2026-06-26,CAM033,Paid Social,63215.04,244540,11024,632
2026-06-26,CAM034,Affiliate,19180.9,87945,3193,180
2026-06-26,CAM035,Paid Social,68242.03,336639,13192,749
2026-06-26,CAM036,Paid Social,71021.23,296352,11618,646
2026-06-26,CAM037,Display,33794.63,164041,3718,126
2026-06-26,CAM038,Display,28543.16,137551,3601,114
2026-06-26,CAM039,Email,21678.18,149552,12633,1336
2026-06-26,CAM040,Affiliate,27294.47,95853,3191,191
2026-06-26,CAM041,Paid Social,70452.3,351404,15020,821
2026-06-26,CAM042,Email,21746.97,164797,13157,1309
2026-06-26,CAM043,Paid Search,45012.51,174148,9277,741
2026-06-26,CAM044,Paid Social,59414.91,290400,11231,670
2026-06-27,CAM001,Affiliate,32198.71,110888,3547,210
2026-06-27,CAM002,Email,19803.0,155180,12999,1200
2026-06-27,CAM003,Paid Search,52961.13,193347,10111,741
2026-06-27,CAM004,Display,31875.79,138641,3700,122
2026-06-27,CAM005,Affiliate,23985.68,104414,3386,197
2026-06-27,CAM006,Paid Search,62076.7,194044,11523,864
2026-06-27,CAM007,Display,41437.55,185163,4565,158
2026-06-27,CAM008,Paid Search,58781.51,227318,11828,973
2026-06-27,CAM009,Affiliate,29848.09,121761,4382,217
2026-06-27,CAM010,Email,16830.74,105330,8947,956
2026-06-27,CAM011,Affiliate,25272.33,113057,4195,226
2026-06-27,CAM012,Email,18366.33,136428,10436,1079
2026-06-27,CAM013,Affiliate,25944.86,98656,3747,187
2026-06-27,CAM014,Paid Social,56460.14,233491,8898,485
2026-06-27,CAM015,Paid Search,53914.16,193337,11589,914
2026-06-27,CAM016,Paid Search,66786.2,201106,11565,896
2026-06-27,CAM017,Paid Social,69774.7,287199,11267,618
2026-06-27,CAM018,Email,15852.54,120115,10438,1143
2026-06-27,CAM019,Paid Search,63354.07,252862,12869,1004
2026-06-27,CAM020,Paid Social,61200.21,238726,9711,543
2026-06-27,CAM021,Paid Search,55542.03,171239,8537,666
2026-06-27,CAM022,Display,37525.41,212434,5562,198
2026-06-27,CAM023,Email,20650.18,146382,11707,1108
2026-06-27,CAM024,Display,36039.11,153791,4161,158
2026-06-27,CAM025,Email,19609.56,142137,11648,1263
2026-06-27,CAM026,Paid Social,82610.83,350778,14713,942
2026-06-27,CAM027,Email,16345.62,126433,10901,1185
2026-06-27,CAM028,Email,19271.18,145975,11754,1109
2026-06-27,CAM029,Paid Social,63814.67,300733,11849,776
2026-06-27,CAM030,Email,20085.71,123571,9819,1056
2026-06-27,CAM031,Paid Search,66800.75,230098,12347,889
2026-06-27,CAM032,Affiliate,22555.95,78063,2750,163
2026-06-27,CAM033,Paid Social,62645.37,308482,13028,831
2026-06-27,CAM034,Affiliate,28815.66,123509,4282,245
2026-06-27,CAM035,Paid Social,67746.3,305694,11660,669
2026-06-27,CAM036,Paid Social,75773.93,366300,13958,854
2026-06-27,CAM037,Display,40101.49,175759,4251,152
2026-06-27,CAM038,Display,29088.89,133765,3255,110
2026-06-27,CAM039,Email,20215.44,157848,13122,1268
2026-06-27,CAM040,Affiliate,23084.1,87229,3159,164
2026-06-27,CAM041,Paid Social,64861.13,327300,13834,847
2026-06-27,CAM042,Email,17720.43,116679,8773,849
2026-06-27,CAM043,Paid Search,45044.55,172332,9792,743
2026-06-27,CAM044,Paid Social,73669.28,309235,12843,724
2026-06-28,CAM001,Affiliate,27957.14,101059,3801,197
2026-06-28,CAM002,Email,16525.79,99825,7869,810
2026-06-28,CAM003,Paid Search,44385.55,169574,10257,740
2026-06-28,CAM004,Display,31907.68,164021,3891,124
2026-06-28,CAM005,Affiliate,18843.99,66223,2148,115
2026-06-28,CAM006,Paid Search,51862.7,163498,9214,631
2026-06-28,CAM007,Display,41192.17,231376,5878,188
2026-06-28,CAM008,Paid Search,49889.32,195427,10824,838
2026-06-28,CAM009,Affiliate,29738.61,108856,4144,219
2026-06-28,CAM010,Email,17765.68,113914,9103,830
2026-06-28,CAM011,Affiliate,23819.19,92748,3155,160
2026-06-28,CAM012,Email,17501.31,108737,9410,865
2026-06-28,CAM013,Affiliate,24047.32,107581,3680,187
2026-06-28,CAM014,Paid Social,56542.2,257720,11897,683
2026-06-28,CAM015,Paid Search,54800.7,196527,10871,833
2026-06-28,CAM016,Paid Search,56487.04,170076,10266,780
2026-06-28,CAM017,Paid Social,68329.16,318205,14218,769
2026-06-28,CAM018,Email,18186.0,119911,10310,1015
2026-06-28,CAM019,Paid Search,70022.01,220054,11671,813
2026-06-28,CAM020,Paid Social,60938.14,248252,10419,646
2026-06-28,CAM021,Paid Search,60364.06,222405,13329,1083
2026-06-28,CAM022,Display,29479.75,138385,3335,127
2026-06-28,CAM023,Email,15562.34,122454,10669,1053
2026-06-28,CAM024,Display,35079.29,176528,4285,158
2026-06-28,CAM025,Email,17335.69,134999,10183,1084
2026-06-28,CAM026,Paid Social,70756.89,284120,11151,720
2026-06-28,CAM027,Email,17549.67,117296,9544,983
2026-06-28,CAM028,Email,22328.96,140945,11807,1143
2026-06-28,CAM029,Paid Social,57107.98,288725,12888,701
2026-06-28,CAM030,Email,15724.24,99084,8157,750
2026-06-28,CAM031,Paid Search,45578.35,168300,8957,634
2026-06-28,CAM032,Affiliate,24373.07,83383,3191,179
2026-06-28,CAM033,Paid Social,44676.67,204590,9321,539
2026-06-28,CAM034,Affiliate,27803.51,115221,3735,190
2026-06-28,CAM035,Paid Social,63086.43,292224,12618,771
2026-06-28,CAM036,Paid Social,68743.98,347773,13610,878
2026-06-28,CAM037,Display,38570.58,192537,5112,162
2026-06-28,CAM038,Display,31368.13,133775,3017,101
2026-06-28,CAM039,Email,16773.42,105935,9225,931
2026-06-28,CAM040,Affiliate,26744.39,99817,3466,192
2026-06-28,CAM041,Paid Social,61844.45,306837,12249,786
2026-06-28,CAM042,Email,16046.39,102798,8978,826
2026-06-28,CAM043,Paid Search,55414.4,204823,11934,887
2026-06-28,CAM044,Paid Social,63884.59,249721,9981,650
2026-06-29,CAM001,Affiliate,25784.9,95522,3247,188
2026-06-29,CAM002,Email,18513.17,137189,10149,1002
2026-06-29,CAM003,Paid Search,54852.38,191448,10176,772
2026-06-29,CAM004,Display,39625.98,182313,4944,185
2026-06-29,CAM005,Affiliate,24384.57,102286,3818,207
2026-06-29,CAM006,Paid Search,61785.79,189093,9810,754
2026-06-29,CAM007,Display,39328.14,167150,4451,169
2026-06-29,CAM008,Paid Search,55459.86,219826,12149,853
2026-06-29,CAM009,Affiliate,27433.67,112273,4079,216
2026-06-29,CAM010,Email,19901.22,140836,11846,1204
2026-06-29,CAM011,Affiliate,23852.42,97885,3399,170
2026-06-29,CAM012,Email,18276.16,108775,9441,934
2026-06-29,CAM013,Affiliate,25941.39,109673,3779,227
2026-06-29,CAM014,Paid Social,60943.96,283322,10942,652
2026-06-29,CAM015,Paid Search,50729.18,174848,10156,811
2026-06-29,CAM016,Paid Search,65767.87,197283,10325,832
2026-06-29,CAM017,Paid Social,65916.6,309370,12933,699
2026-06-29,CAM018,Email,17142.78,133154,11703,1239
2026-06-29,CAM019,Paid Search,44079.55,136240,7670,556
2026-06-29,CAM020,Paid Social,74306.06,290365,12908,740
2026-06-29,CAM021,Paid Search,59894.36,186415,10437,707
2026-06-29,CAM022,Display,39779.16,180419,4573,167
2026-06-29,CAM023,Email,20011.76,129516,9501,1011
2026-06-29,CAM024,Display,36850.34,179317,4448,166
2026-06-29,CAM025,Email,20749.82,153739,12875,1253
2026-06-29,CAM026,Paid Social,79919.28,351208,14093,790
2026-06-29,CAM027,Email,16489.12,117721,9531,1045
2026-06-29,CAM028,Email,13643.8,98893,8458,900
2026-06-29,CAM029,Paid Social,56888.4,291526,11812,751
2026-06-29,CAM030,Email,17313.0,134160,10277,984
2026-06-29,CAM031,Paid Search,63726.5,253855,14000,1022
2026-06-29,CAM032,Affiliate,21615.94,88380,3119,172
2026-06-29,CAM033,Paid Social,67423.8,312523,12957,804
2026-06-29,CAM034,Affiliate,23679.38,94087,3450,186
2026-06-29,CAM035,Paid Social,68471.7,342806,15152,925
2026-06-29,CAM036,Paid Social,59786.53,258846,10252,640
2026-06-29,CAM037,Display,37361.83,189924,4772,154
2026-06-29,CAM038,Display,38735.55,209198,5311,201
2026-06-29,CAM039,Email,18942.42,145443,11283,1062
2026-06-29,CAM040,Affiliate,24190.15,107344,3623,200
2026-06-29,CAM041,Paid Social,65429.7,334259,14649,898
2026-06-29,CAM042,Email,17221.95,127764,11134,1134
2026-06-29,CAM043,Paid Search,50346.49,182406,10990,900
2026-06-29,CAM044,Paid Social,65093.3,299553,12769,823
2026-06-30,CAM001,Affiliate,25608.57,113559,4193,236
2026-06-30,CAM002,Email,19911.01,140286,10365,1117
2026-06-30,CAM003,Paid Search,59828.84,193898,10098,725
2026-06-30,CAM004,Display,32178.32,159548,4254,160
2026-06-30,CAM005,Affiliate,21438.51,92315,3417,169
2026-06-30,CAM006,Paid Search,58526.7,188864,10439,719
2026-06-30,CAM007,Display,40660.14,187059,4467,142
2026-06-30,CAM008,Paid Search,49197.67,150017,8139,586
2026-06-30,CAM009,Affiliate,26652.44,107894,3412,171
2026-06-30,CAM010,Email,15558.04,99247,7568,711
2026-06-30,CAM011,Affiliate,28841.26,99190,3717,209
2026-06-30,CAM012,Email,14249.12,97781,7608,834
2026-06-30,CAM013,Affiliate,27555.06,106483,3824,231
2026-06-30,CAM014,Paid Social,63337.73,246443,10112,562
2026-06-30,CAM015,Paid Search,58452.95,185854,10778,851
2026-06-30,CAM016,Paid Search,44390.11,142891,7469,510
2026-06-30,CAM017,Paid Social,60787.4,271864,11020,700
2026-06-30,CAM018,Email,15221.56,113815,9560,973
2026-06-30,CAM019,Paid Search,58843.19,233848,12108,889
2026-06-30,CAM020,Paid Social,72309.76,354744,14100,825
2026-06-30,CAM021,Paid Search,46322.75,181730,9069,745
2026-06-30,CAM022,Display,35150.09,161974,4133,146
2026-06-30,CAM023,Email,19755.94,147680,12984,1284
2026-06-30,CAM024,Display,32651.54,185939,4374,158
2026-06-30,CAM025,Email,19204.37,145500,11134,1180
2026-06-30,CAM026,Paid Social,71474.72,338929,13995,805
2026-06-30,CAM027,Email,22556.55,144107,12621,1265
2026-06-30,CAM028,Email,15198.37,107540,8639,946
2026-06-30,CAM029,Paid Social,70216.94,279567,11572,692
2026-06-30,CAM030,Email,13307.72,103071,7897,765
2026-06-30,CAM031,Paid Search,55781.86,176944,9779,737
2026-06-30,CAM032,Affiliate,27225.9,97545,3665,213
2026-06-30,CAM033,Paid Social,69385.88,335888,13550,753
2026-06-30,CAM034,Affiliate,29657.6,117765,3814,229
2026-06-30,CAM035,Paid Social,66419.34,317013,13102,712
2026-06-30,CAM036,Paid Social,59789.59,239983,10511,598
2026-06-30,CAM037,Display,33204.0,173756,4217,159
2026-06-30,CAM038,Display,35924.98,185853,4477,157
2026-06-30,CAM039,Email,16590.61,112066,8335,867
2026-06-30,CAM040,Affiliate,20905.53,81962,2788,163
2026-06-30,CAM041,Paid Social,65134.58,281404,12079,667
2026-06-30,CAM042,Email,21363.26,145655,12105,1197
2026-06-30,CAM043,Paid Search,46916.01,148093,8878,705
2026-06-30,CAM044,Paid Social,69206.35,279709,10797,701
2026-07-01,CAM001,Affiliate,23734.59,86458,3302,187
2026-07-01,CAM002,Email,14586.21,105078,9017,963
2026-07-01,CAM003,Paid Search,39606.6,134494,6996,533
2026-07-01,CAM004,Display,37296.09,164553,4472,165
2026-07-01,CAM005,Affiliate,31431.17,133132,4218,236
2026-07-01,CAM006,Paid Search,59211.04,191567,10953,777
2026-07-01,CAM007,Display,37671.02,203321,4729,174
2026-07-01,CAM008,Paid Search,49313.34,197119,11244,837
2026-07-01,CAM009,Affiliate,24073.26,96251,3351,196
2026-07-01,CAM010,Email,17265.45,121195,9560,885
2026-07-01,CAM011,Affiliate,21231.9,75104,2604,131
2026-07-01,CAM012,Email,15922.07,117035,9987,1075
2026-07-01,CAM013,Affiliate,21692.32,74982,2845,141
2026-07-01,CAM014,Paid Social,56605.84,255071,10173,612
2026-07-01,CAM015,Paid Search,58153.67,198831,11636,789
2026-07-01,CAM016,Paid Search,64589.57,196686,10408,725
2026-07-01,CAM017,Paid Social,68592.09,336837,13911,914
2026-07-01,CAM018,Email,19189.35,140886,11216,1229
2026-07-01,CAM019,Paid Search,42461.26,136180,7054,567
2026-07-01,CAM020,Paid Social,54014.93,275784,12292,737
2026-07-01,CAM021,Paid Search,51487.29,180937,9548,720
2026-07-01,CAM022,Display,39164.4,216366,5805,199
2026-07-01,CAM023,Email,16715.05,112713,8172,829
2026-07-01,CAM024,Display,33112.14,167330,3770,142
2026-07-01,CAM025,Email,17327.35,114066,9218,878
2026-07-01,CAM026,Paid Social,70868.58,361951,13729,773
2026-07-01,CAM027,Email,20863.26,167510,12630,1337
2026-07-01,CAM028,Email,16164.97,118943,9359,943
2026-07-01,CAM029,Paid Social,81307.95,373387,14670,808
2026-07-01,CAM030,Email,18911.53,131691,10156,1017
2026-07-01,CAM031,Paid Search,66611.96,208041,11041,770
2026-07-01,CAM032,Affiliate,29782.79,102499,3866,232
2026-07-01,CAM033,Paid Social,70108.88,302896,11772,741
2026-07-01,CAM034,Affiliate,25753.22,109331,3468,180
2026-07-01,CAM035,Paid Social,52852.72,263780,10075,554
2026-07-01,CAM036,Paid Social,69262.27,329109,12586,697
2026-07-01,CAM037,Display,33423.59,191146,4628,155
2026-07-01,CAM038,Display,40878.75,199126,4770,165
2026-07-01,CAM039,Email,18974.68,128272,11184,1108
2026-07-01,CAM040,Affiliate,25194.58,110233,4129,212
2026-07-01,CAM041,Paid Social,69376.78,337047,15427,917
2026-07-01,CAM042,Email,18286.4,111536,8048,809
2026-07-01,CAM043,Paid Search,59018.99,236347,12546,970
2026-07-01,CAM044,Paid Social,72833.24,314853,12305,675
2026-07-02,CAM001,Affiliate,26156.5,116719,3753,198
2026-07-02,CAM002,Email,19411.08,138077,12079,1238
2026-07-02,CAM003,Paid Search,45414.82,180607,10879,896
2026-07-02,CAM004,Display,42004.05,232972,5894,216
2026-07-02,CAM005,Affiliate,33174.65,123737,4416,229
2026-07-02,CAM006,Paid Search,68637.37,263541,13912,988
2026-07-02,CAM007,Display,40282.59,210740,5405,207
2026-07-02,CAM008,Paid Search,60251.96,203883,10458,816
2026-07-02,CAM009,Affiliate,30448.24,128910,4332,252
2026-07-02,CAM010,Email,12561.82,88660,6684,643
2026-07-02,CAM011,Affiliate,25118.23,102067,3818,204
2026-07-02,CAM012,Email,17568.1,111847,9413,901
2026-07-02,CAM013,Affiliate,28983.16,123621,3947,199
2026-07-02,CAM014,Paid Social,68370.41,292248,12596,767
2026-07-02,CAM015,Paid Search,48261.59,181887,9763,715
2026-07-02,CAM016,Paid Search,50238.61,179444,9649,780
2026-07-02,CAM017,Paid Social,55014.45,282047,12577,771
2026-07-02,CAM018,Email,16035.81,119567,9448,934
2026-07-02,CAM019,Paid Search,64203.17,218223,13043,959
2026-07-02,CAM020,Paid Social,72894.82,293547,13330,819
2026-07-02,CAM021,Paid Search,43537.73,139166,7751,572
2026-07-02,CAM022,Display,35135.92,163716,4137,131
2026-07-02,CAM023,Email,14623.67,98926,8035,772
2026-07-02,CAM024,Display,33781.78,183089,4442,144
2026-07-02,CAM025,Email,15909.94,101217,7567,783
2026-07-02,CAM026,Paid Social,65122.91,315461,13842,754
2026-07-02,CAM027,Email,20569.07,157297,11702,1136
2026-07-02,CAM028,Email,16402.96,101695,7988,830
2026-07-02,CAM029,Paid Social,67535.94,259574,10901,626
2026-07-02,CAM030,Email,16039.5,109955,9316,1015
2026-07-02,CAM031,Paid Search,53130.82,175096,10404,709
2026-07-02,CAM032,Affiliate,19233.96,67844,2282,117
2026-07-02,CAM033,Paid Social,61613.85,244489,9496,605
2026-07-02,CAM034,Affiliate,26056.73,115107,3629,181
2026-07-02,CAM035,Paid Social,62460.58,253609,11652,752
2026-07-02,CAM036,Paid Social,67109.37,341433,13183,716
2026-07-02,CAM037,Display,40785.24,212480,5044,159
2026-07-02,CAM038,Display,37234.85,174801,4629,155
2026-07-02,CAM039,Email,22265.78,166422,12915,1366
2026-07-02,CAM040,Affiliate,23289.9,97113,3564,205
2026-07-02,CAM041,Paid Social,71636.01,344248,15868,995
2026-07-02,CAM042,Email,20149.75,150965,11381,1083
2026-07-02,CAM043,Paid Search,52192.81,161619,9025,685
2026-07-02,CAM044,Paid Social,62501.64,302133,12835,792
2026-07-03,CAM001,Affiliate,26047.65,93397,3360,185
2026-07-03,CAM002,Email,19709.21,147361,11727,1266
2026-07-03,CAM003,Paid Search,55606.42,171093,8665,635
2026-07-03,CAM004,Display,38178.93,199820,5146,182
2026-07-03,CAM005,Affiliate,31118.67,128920,4611,264
2026-07-03,CAM006,Paid Search,58420.96,232535,11633,904
2026-07-03,CAM007,Display,34056.9,178757,4069,131
2026-07-03,CAM008,Paid Search,63224.0,245388,13104,912
2026-07-03,CAM009,Affiliate,26199.07,111850,4141,237
2026-07-03,CAM010,Email,20233.43,139160,10312,1125
2026-07-03,CAM011,Affiliate,24404.56,101971,3611,202
2026-07-03,CAM012,Email,18167.06,110207,9411,1011
2026-07-03,CAM013,Affiliate,26052.83,105335,3442,189
2026-07-03,CAM014,Paid Social,70337.85,301207,12402,782
2026-07-03,CAM015,Paid Search,56177.29,203208,10614,779
2026-07-03,CAM016,Paid Search,58542.79,183441,10033,790
2026-07-03,CAM017,Paid Social,50546.09,208294,9420,538
2026-07-03,CAM018,Email,19865.21,127648,10598,1094
2026-07-03,CAM019,Paid Search,53716.57,201799,10397,720
2026-07-03,CAM020,Paid Social,59682.9,278682,11647,646
2026-07-03,CAM021,Paid Search,44437.69,140566,7762,606
2026-07-03,CAM022,Display,38652.93,206229,4804,169
2026-07-03,CAM023,Email,18413.74,128334,9664,955
2026-07-03,CAM024,Display,43200.5,184664,4850,182
2026-07-03,CAM025,Email,21049.35,146213,12009,1134
2026-07-03,CAM026,Paid Social,46579.2,238699,10214,659
2026-07-03,CAM027,Email,19110.82,151196,11950,1228
2026-07-03,CAM028,Email,19524.04,140358,10868,1061
2026-07-03,CAM029,Paid Social,65015.22,268670,10667,630
2026-07-03,CAM030,Email,18320.59,124794,10436,1092
