customer_id,customer_segment
CUST04116,Regular
CUST04117,Regular
CUST04118,Premium
CUST04119,Regular
CUST04120,Premium
CUST04121,Regular
CUST04122,Enterprise
CUST04123,Regular
CUST04124,Regular
CUST04125,Budget
CUST04126,Enterprise
CUST04127,Regular
CUST04128,Budget
CUST04129,Regular
CUST04130,Regular
CUST04131,Regular
CUST04132,Budget
CUST04133,Budget
CUST04134,Regular
CUST04135,Premium
CUST04136,Regular
CUST04137,Premium
CUST04138,Regular
CUST04139,Budget
CUST04140,Budget
CUST04141,Budget
CUST04142,Budget
CUST04143,Regular
CUST04144,Budget
CUST04145,Regular
CUST04146,Regular
CUST04147,Premium
CUST04148,Regular
CUST04149,Regular
CUST04150,Regular
CUST04151,Budget
CUST04152,Regular
CUST04153,Premium
CUST04154,Enterprise
CUST04155,Premium
CUST04156,Regular
CUST04157,Regular
CUST04158,Regular
CUST04159,Premium
CUST04160,Premium
CUST04161,Premium
CUST04162,Regular
CUST04163,Regular
CUST04164,Regular
CUST04165,Regular
CUST04166,Budget
CUST04167,Premium
CUST04168,Regular
CUST04169,Budget
CUST04170,Regular
CUST04171,Regular
CUST04172,Regular
CUST04173,Budget
CUST04174,Budget
CUST04175,Regular
CUST04176,Budget
CUST04177,Regular
CUST04178,Regular
CUST04179,Regular
CUST04180,Regular
CUST04181,Budget
CUST04182,Regular
CUST04183,Regular
CUST04184,Enterprise
CUST04185,Premium
CUST04186,Regular
CUST04187,Premium
CUST04188,Budget
CUST04189,Budget
CUST04190,Regular
CUST04191,Budget
CUST04192,Regular
CUST04193,Budget
CUST04194,Regular
CUST04195,Regular
CUST04196,Enterprise
CUST04197,Regular
CUST04198,Premium
CUST04199,Regular
CUST04200,Enterprise
CUST04201,Regular
CUST04202,Premium
CUST04203,Regular
CUST04204,Regular
CUST04205,Regular
CUST04206,Budget
CUST04207,Enterprise
CUST04208,Regular
CUST04209,Regular
CUST04210,Regular
CUST04211,Premium
CUST04212,Budget
CUST04213,Regular
CUST04214,Regular
CUST04215,Budget
CUST04216,Regular
CUST04217,Regular
CUST04218,Premium
CUST04219,Budget
CUST04220,Enterprise
CUST04221,Regular
CUST04222,Enterprise
CUST04223,Regular
CUST04224,Regular
CUST04225,Regular
CUST04226,Regular
CUST04227,Regular
CUST04228,Regular
CUST04229,Premium
CUST04230,Regular
CUST04231,Regular
CUST04232,Budget
CUST04233,Regular
CUST04234,Premium
CUST04235,Regular
CUST04236,Regular
CUST04237,Budget
CUST04238,Regular
CUST04239,Regular
CUST04240,Budget
CUST04241,Regular
CUST04242,Premium
CUST04243,Regular
CUST04244,Enterprise
CUST04245,Regular
CUST04246,Regular
CUST04247,Premium
CUST04248,Regular
CUST04249,Regular
CUST04250,Regular
CUST04251,Premium
CUST04252,Enterprise
CUST04253,Budget
CUST04254,Regular
CUST04255,Budget
CUST04256,Premium
CUST04257,Regular
CUST04258,Regular
CUST04259,Budget
CUST04260,Budget
CUST04261,Regular
CUST04262,Enterprise
CUST04263,Premium
CUST04264,Budget
CUST04265,Enterprise
CUST04266,Regular
CUST04267,Budget
CUST04268,Premium
CUST04269,Regular
CUST04270,Regular
CUST04271,Regular
CUST04272,Enterprise
CUST04273,Budget
CUST04274,Regular
CUST04275,Budget
CUST04276,Enterprise
CUST04277,Premium
CUST04278,Enterprise
CUST04279,Premium
CUST04280,Budget
CUST04281,Regular
CUST04282,Premium
CUST04283,Regular
CUST04284,Regular
CUST04285,Regular
CUST04286,Premium
CUST04287,Regular
CUST04288,Enterprise
CUST04289,Regular
CUST04290,Regular
CUST04291,Regular
CUST04292,Premium
CUST04293,Budget
CUST04294,Budget
CUST04295,Regular
CUST04296,Regular
CUST04297,Budget
CUST04298,Regular
CUST04299,Budget
CUST04300,Regular
CUST04301,Budget
CUST04302,Regular
CUST04303,Regular
CUST04304,Enterprise
CUST04305,Regular
CUST04306,Regular
CUST04307,Regular
CUST04308,Regular
CUST04309,Regular
CUST04310,Regular
CUST04311,Premium
CUST04312,Regular
CUST04313,Budget
CUST04314,Regular
CUST04315,Regular
CUST04316,Budget
CUST04317,Premium
CUST04318,Regular
CUST04319,Regular
CUST04320,Regular
CUST04321,Regular
CUST04322,Regular
CUST04323,Premium
CUST04324,Regular
CUST04325,Regular
CUST04326,Regular
CUST04327,Regular
CUST04328,Budget
CUST04329,Premium
CUST04330,Regular
CUST04331,Premium
CUST04332,Premium
CUST04333,Regular
CUST04334,Regular
CUST04335,Budget
CUST04336,Regular
CUST04337,Enterprise
CUST04338,Premium
CUST04339,Premium
CUST04340,Premium
CUST04341,Regular
CUST04342,Regular
CUST04343,Regular
CUST04344,Premium
CUST04345,Enterprise
CUST04346,Budget
CUST04347,Regular
CUST04348,Premium
CUST04349,Regular
CUST04350,Premium
CUST04351,Premium
CUST04352,Regular
CUST04353,Regular
CUST04354,Regular
CUST04355,Enterprise
CUST04356,Budget
CUST04357,Enterprise
CUST04358,Premium
CUST04359,Regular
CUST04360,Regular
CUST04361,Premium
CUST04362,Premium
CUST04363,Budget
CUST04364,Regular
CUST04365,Regular
CUST04366,Regular
CUST04367,Regular
CUST04368,Premium
CUST04369,Regular
CUST04370,Regular
CUST04371,Premium
CUST04372,Enterprise
CUST04373,Regular
CUST04374,Budget
CUST04375,Regular
CUST04376,Regular
CUST04377,Regular
CUST04378,Premium
CUST04379,Regular
CUST04380,Budget
CUST04381,Budget
CUST04382,Regular
CUST04383,Regular
CUST04384,Enterprise
CUST04385,Premium
CUST04386,Regular
CUST04387,Regular
CUST04388,Budget
CUST04389,Enterprise
CUST04390,Regular
CUST04391,Budget
CUST04392,Budget
CUST04393,Regular
CUST04394,Regular
CUST04395,Regular
CUST04396,Enterprise
CUST04397,Regular
CUST04398,Budget
CUST04399,Regular
CUST04400,Budget
CUST04401,Regular
CUST04402,Regular
CUST04403,Budget
CUST04404,Budget
CUST04405,Budget
CUST04406,Premium
CUST04407,Budget
CUST04408,Premium
CUST04409,Regular
CUST04410,Regular
CUST04411,Regular
CUST04412,Regular
CUST04413,Enterprise
CUST04414,Premium
CUST04415,Budget
CUST04416,Regular
CUST04417,Premium
CUST04418,Regular
CUST04419,Enterprise
CUST04420,Budget
CUST04421,Enterprise
CUST04422,Enterprise
CUST04423,Regular
CUST04424,Regular
CUST04425,Budget
CUST04426,Regular
CUST04427,Regular
CUST04428,Regular
CUST04429,Regular
CUST04430,Regular
CUST04431,Regular
CUST04432,Regular
CUST04433,Regular
CUST04434,Regular
CUST04435,Regular
CUST04436,Budget
CUST04437,Premium
CUST04438,Regular
CUST04439,Budget
CUST04440,Regular
CUST04441,Regular
CUST04442,Budget
CUST04443,Regular
CUST04444,Budget
CUST04445,Budget
CUST04446,Regular
CUST04447,Regular
CUST04448,Premium
CUST04449,Regular
CUST04450,Regular
CUST04451,Regular
CUST04452,Regular
CUST04453,Regular
CUST04454,Premium
CUST04455,Regular
CUST04456,Regular
CUST04457,Budget
CUST04458,Premium
CUST04459,Regular
CUST04460,Enterprise
CUST04461,Regular
CUST04462,Regular
CUST04463,Premium
CUST04464,Regular
CUST04465,Regular
CUST04466,Regular
CUST04467,Regular
CUST04468,Budget
CUST04469,Regular
CUST04470,Premium
CUST04471,Budget
CUST04472,Regular
CUST04473,Budget
CUST04474,Regular
CUST04475,Budget
CUST04476,Regular
CUST04477,Budget
CUST04478,Enterprise
CUST04479,Regular
CUST04480,Regular
CUST04481,Regular
CUST04482,Regular
CUST04483,Regular
CUST04484,Regular
CUST04485,Regular
CUST04486,Regular
CUST04487,Regular
CUST04488,Regular
CUST04489,Premium
CUST04490,Premium
CUST04491,Regular
CUST04492,Regular
CUST04493,Regular
CUST04494,Regular
CUST04495,Regular
CUST04496,Budget
CUST04497,Premium
CUST04498,Regular
CUST04499,Budget
CUST04500,Budget
CUST04501,Enterprise
CUST04502,Premium
CUST04503,Regular
CUST04504,Budget
CUST04505,Regular
CUST04506,Regular
CUST04507,Budget
CUST04508,Budget
CUST04509,Enterprise
CUST04510,Enterprise
CUST04511,Budget
CUST04512,Regular
CUST04513,Budget
CUST04514,Premium
CUST04515,Regular
CUST04516,Budget
CUST04517,Regular
CUST04518,Regular
CUST04519,Premium
CUST04520,Budget
CUST04521,Regular
CUST04522,Budget
CUST04523,Regular
CUST04524,Budget
CUST04525,Budget
CUST04526,Regular
CUST04527,Regular
CUST04528,Regular
CUST04529,Enterprise
CUST04530,Regular
CUST04531,Enterprise
CUST04532,Regular
CUST04533,Budget
CUST04534,Budget
CUST04535,Budget
CUST04536,Enterprise
CUST04537,Regular
CUST04538,Premium
CUST04539,Budget
CUST04540,Budget
CUST04541,Regular
CUST04542,Regular
CUST04543,Regular
CUST04544,Regular
CUST04545,Regular
CUST04546,Regular
CUST04547,Budget
CUST04548,Regular
CUST04549,Regular
CUST04550,Regular
CUST04551,Regular
CUST04552,Budget
CUST04553,Enterprise
CUST04554,Regular
CUST04555,Budget
CUST04556,Budget
CUST04557,Budget
CUST04558,Regular
CUST04559,Enterprise
CUST04560,Regular
CUST04561,Regular
CUST04562,Premium
CUST04563,Regular
CUST04564,Premium
CUST04565,Regular
CUST04566,Regular
CUST04567,Budget
CUST04568,Budget
CUST04569,Regular
CUST04570,Budget
CUST04571,Budget
CUST04572,Budget
CUST04573,Premium
CUST04574,Budget
CUST04575,Enterprise
CUST04576,Budget
CUST04577,Regular
CUST04578,Regular
CUST04579,Regular
CUST04580,Regular
CUST04581,Premium
CUST04582,Regular
CUST04583,Budget
CUST04584,Budget
CUST04585,Premium
CUST04586,Enterprise
CUST04587,Regular
CUST04588,Budget
CUST04589,Budget
CUST04590,Budget
CUST04591,Enterprise
CUST04592,Regular
CUST04593,Budget
CUST04594,Premium
CUST04595,Budget
CUST04596,Budget
CUST04597,Budget
CUST04598,Regular
CUST04599,Budget
CUST04600,Regular
CUST04601,Premium
CUST04602,Budget
CUST04603,Regular
CUST04604,Budget
CUST04605,Regular
CUST04606,Regular
CUST04607,Budget
CUST04608,Regular
CUST04609,Regular
CUST04610,Budget
CUST04611,Regular
CUST04612,Regular
CUST04613,Regular
CUST04614,Budget
CUST04615,Budget
CUST04616,Budget
CUST04617,Premium
CUST04618,Budget
CUST04619,Budget
CUST04620,Budget
CUST04621,Regular
CUST04622,Budget
CUST04623,Budget
CUST04624,Premium
CUST04625,Regular
CUST04626,Budget
CUST04627,Premium
CUST04628,Enterprise
CUST04629,Budget
CUST04630,Regular
CUST04631,Regular
CUST04632,Regular
CUST04633,Enterprise
CUST04634,Regular
CUST04635,Budget
CUST04636,Regular
CUST04637,Premium
CUST04638,Premium
CUST04639,Regular
CUST04640,Enterprise
CUST04641,Regular
CUST04642,Regular
CUST04643,Regular
CUST04644,Regular
CUST04645,Regular
CUST04646,Budget
CUST04647,Regular
CUST04648,Regular
CUST04649,Premium
CUST04650,Enterprise
CUST04651,Regular
CUST04652,Premium
CUST04653,Budget
CUST04654,Regular
CUST04655,Regular
CUST04656,Regular
CUST04657,Budget
CUST04658,Regular
CUST04659,Budget
CUST04660,Regular
CUST04661,Regular
CUST04662,Regular
CUST04663,Regular
CUST04664,Budget
CUST04665,Regular
CUST04666,Regular
CUST04667,Regular
CUST04668,Enterprise
CUST04669,Regular
CUST04670,Enterprise
CUST04671,Regular
CUST04672,Premium
CUST04673,Regular
CUST04674,Regular
CUST04675,Regular
CUST04676,Premium
CUST04677,Enterprise
CUST04678,Budget
CUST04679,Budget
CUST04680,Regular
CUST04681,Premium
CUST04682,Premium
CUST04683,Budget
CUST04684,Enterprise
CUST04685,Regular
CUST04686,Premium
CUST04687,Regular
CUST04688,Regular
CUST04689,Regular
CUST04690,Regular
CUST04691,Budget
CUST04692,Premium
CUST04693,Premium
CUST04694,Enterprise
CUST04695,Regular
CUST04696,Premium
CUST04697,Regular
CUST04698,Premium
CUST04699,Regular
CUST04700,Budget
CUST04701,Regular
CUST04702,Regular
CUST04703,Budget
CUST04704,Regular
CUST04705,Budget
CUST04706,Budget
CUST04707,Premium
CUST04708,Budget
CUST04709,Regular
CUST04710,Enterprise
CUST04711,Regular
CUST04712,Enterprise
CUST04713,Budget
CUST04714,Regular
CUST04715,Regular
CUST04716,Enterprise
CUST04717,Budget
CUST04718,Premium
CUST04719,Budget
CUST04720,Regular
CUST04721,Premium
CUST04722,Regular
CUST04723,Regular
CUST04724,Budget
CUST04725,Regular
CUST04726,Budget
CUST04727,Premium
CUST04728,Regular
CUST04729,Regular
CUST04730,Regular
CUST04731,Premium
CUST04732,Regular
CUST04733,Regular
CUST04734,Regular
CUST04735,Regular
CUST04736,Regular
CUST04737,Budget
CUST04738,Enterprise
CUST04739,Regular
CUST04740,Regular
CUST04741,Premium
CUST04742,Enterprise
CUST04743,Premium
CUST04744,Regular
CUST04745,Regular
CUST04746,Regular
CUST04747,Regular
CUST04748,Budget
CUST04749,Premium
CUST04750,Regular
CUST04751,Premium
CUST04752,Premium
CUST04753,Enterprise
CUST04754,Regular
CUST04755,Budget
CUST04756,Regular
CUST04757,Premium
CUST04758,Enterprise
CUST04759,Regular
CUST04760,Budget
CUST04761,Regular
CUST04762,Budget
CUST04763,Premium
CUST04764,Regular
CUST04765,Budget
CUST04766,Enterprise
CUST04767,Enterprise
CUST04768,Budget
CUST04769,Budget
CUST04770,Regular
CUST04771,Regular
CUST04772,Regular
CUST04773,Regular
CUST04774,Regular
CUST04775,Regular
CUST04776,Regular
CUST04777,Budget
CUST04778,Regular
CUST04779,Regular
CUST04780,Regular
CUST04781,Budget
CUST04782,Budget
CUST04783,Regular
CUST04784,Regular
CUST04785,Regular
CUST04786,Premium
CUST04787,Regular
CUST04788,Regular
CUST04789,Premium
CUST04790,Regular
CUST04791,Enterprise
CUST04792,Enterprise
CUST04793,Regular
CUST04794,Premium
CUST04795,Regular
CUST04796,Regular
CUST04797,Enterprise
CUST04798,Premium
CUST04799,Budget
CUST04800,Premium
CUST04801,Enterprise
CUST04802,Regular
CUST04803,Budget
CUST04804,Regular
CUST04805,Regular
CUST04806,Regular
CUST04807,Premium
CUST04808,Enterprise
CUST04809,Enterprise
CUST04810,Budget
CUST04811,Regular
CUST04812,Budget
CUST04813,Premium
CUST04814,Regular
CUST04815,Regular
CUST04816,Regular
CUST04817,Regular
CUST04818,Premium
CUST04819,Regular
CUST04820,Budget
CUST04821,Regular
CUST04822,Premium
CUST04823,Regular
CUST04824,Regular
CUST04825,Regular
CUST04826,Regular
CUST04827,Regular
CUST04828,Budget
CUST04829,Regular
CUST04830,Budget
CUST04831,Regular
CUST04832,Regular
CUST04833,Budget
CUST04834,Regular
CUST04835,Premium
CUST04836,Budget
CUST04837,Regular
CUST04838,Budget
CUST04839,Premium
CUST04840,Budget
CUST04841,Regular
CUST04842,Premium
CUST04843,Regular
CUST04844,Regular
CUST04845,Regular
CUST04846,Premium
CUST04847,Premium
CUST04848,Regular
CUST04849,Premium
CUST04850,Enterprise
CUST04851,Premium
CUST04852,Regular
CUST04853,Premium
CUST04854,Regular
CUST04855,Enterprise
CUST04856,Regular
CUST04857,Enterprise
CUST04858,Regular
CUST04859,Budget
CUST04860,Regular
CUST04861,Budget
CUST04862,Regular
CUST04863,Regular
CUST04864,Regular
CUST04865,Regular
CUST04866,Enterprise
CUST04867,Regular
CUST04868,Regular
CUST04869,Budget
CUST04870,Regular
CUST04871,Enterprise
CUST04872,Budget
CUST04873,Regular
CUST04874,Budget
CUST04875,Premium
CUST04876,Regular
CUST04877,Regular
CUST04878,Regular
CUST04879,Budget
CUST04880,Enterprise
CUST04881,Regular
CUST04882,Regular
CUST04883,Enterprise
CUST04884,Regular
CUST04885,Regular
CUST04886,Regular
CUST04887,Enterprise
CUST04888,Regular
CUST04889,Budget
CUST04890,Budget
CUST04891,Regular
CUST04892,Regular
CUST04893,Budget
CUST04894,Regular
CUST04895,Budget
CUST04896,Enterprise
CUST04897,Regular
CUST04898,Budget
CUST04899,Budget
CUST04900,Budget
CUST04901,Regular
CUST04902,Premium
CUST04903,Regular
CUST04904,Budget
CUST04905,Regular
CUST04906,Budget
CUST04907,Regular
CUST04908,Regular
CUST04909,Regular
CUST04910,Budget
CUST04911,Regular
CUST04912,Regular
CUST04913,Regular
CUST04914,Budget
CUST04915,Regular
CUST04916,Regular
CUST04917,Enterprise
CUST04918,Budget
CUST04919,Enterprise
CUST04920,Regular
CUST04921,Regular
CUST04922,Budget
CUST04923,Regular
CUST04924,Budget
CUST04925,Regular
CUST04926,Regular
CUST04927,Premium
CUST04928,Regular
CUST04929,Premium
CUST04930,Premium
CUST04931,Enterprise
CUST04932,Regular
CUST04933,Budget
CUST04934,Budget
CUST04935,Regular
CUST04936,Regular
CUST04937,Budget
CUST04938,Regular
CUST04939,Budget
CUST04940,Budget
CUST04941,Enterprise
CUST04942,Regular
CUST04943,Regular
CUST04944,Regular
CUST04945,Premium
CUST04946,Budget
CUST04947,Premium
CUST04948,Regular
CUST04949,Budget
CUST04950,Regular
CUST04951,Regular
CUST04952,Regular
CUST04953,Budget
CUST04954,Regular
CUST04955,Budget
CUST04956,Premium
CUST04957,Budget
CUST04958,Budget
CUST04959,Regular
CUST04960,Regular
CUST04961,Regular
CUST04962,Budget
CUST04963,Regular
CUST04964,Regular
CUST04965,Regular
CUST04966,Regular
CUST04967,Premium
CUST04968,Regular
CUST04969,Regular
CUST04970,Budget
CUST04971,Budget
CUST04972,Regular
CUST04973,Enterprise
CUST04974,Budget
CUST04975,Enterprise
CUST04976,Regular
CUST04977,Regular
CUST04978,Premium
CUST04979,Budget
CUST04980,Premium
CUST04981,Regular
CUST04982,Regular
CUST04983,Regular
CUST04984,Regular
CUST04985,Regular
CUST04986,Regular
CUST04987,Regular
CUST04988,Enterprise
CUST04989,Budget
CUST04990,Enterprise
CUST04991,Budget
CUST04992,Regular
CUST04993,Regular
CUST04994,Budget
CUST04995,Regular
CUST04996,Regular
CUST04997,Regular
CUST04998,Regular
CUST04999,Regular
CUST05000,Regular
